id	icon	type	url	weight	status	title	title_zh_TW	title_en_UK	title_ja_JP	title_ko_KR	title_th_TH	content	content_zh_TW	content_en_UK	content_ja_JP	content_ko_KR	content_th_TH
400057		4		100	1	小猫咪课堂开课啦！	小貓咪課堂開課啦！	The Kitten Class Is Starting!	ニャンニャン教室が始まります！	고양이 교실	เปิด​คลาส​เรียน​ของ​เจ้า​เหมียว​!​	多猫家庭建议设置N+1个猫砂盆（2只猫放3个盆）、更多的垂直空间、更多的食物，充足的生存资源可以让猫咪们更和平地相处。	多貓家庭建議設置N+1個貓砂盆（2只貓放3個盆）、更多的垂直空間、更多的食物，充足的生存資源可以讓貓咪們更和平地相處。	It is best for families with many cats to provide 1 extra litter box on top of the total number of cats (e.g., 3 boxes for 2 cats), more vertical space, and more food. More resources allow multiple cats to peacefully co-exist.	複数の猫がいる家庭では、猫の数+1のトイレを設置し（2匹の場合は3つのトイレ）、より多くの垂直スペースと食物を用意することが推奨されます。十分な生存資源は猫同士の平和な共存を助けます。	여러 고양이가 있는 집은 N+1 규칙을 적용해야 합니다(예: 2마리의 고양이에게는 3개의 화장실). 또한 충분한 수직 공간과 식량을 제공해 고양이들이 평화롭게 지낼 수 있도록 합니다.	สำหรับ​บ้าน​ที่​มี​แมว​หลาย​ตัว​ แนะนำ​ให้​มี​กระบะ​ทราย​ N+1​ กระบะ​ (2​ ตัว​ใช้​ 3​ กระบะ​)​ พร้อมกับ​พื้นที่​แนวตั้ง​และ​อาหาร​ให้​เพียงพอ​ ทรัพยากร​ที่​เพียงพอ​จะ​ช่วย​ให้​แมว​อยู่​ร่วมกัน​ได้​อย่าง​สงบสุข​มากขึ้น​
400058		4		100	1	小猫咪课堂开课啦！	小貓咪課堂開課啦！	The Kitten Class Is Starting!	ニャンニャン教室が始まります！	고양이 교실	เปิด​คลาส​เรียน​ของ​เจ้า​เหมียว​!​	互相闻屁股，可以帮助猫咪识别身份、交换信息。	互相聞屁股，可以幫助貓咪識別身份、交換資訊。	Sniffing each other's butts helps cats recognize each other and swap information.	互いのお尻のにおいを嗅ぐことで、猫はお互いの身元を認識し、情報を交換します。	고양이가 서로의 엉덩이를 맡는 행동은 서로의 정체성을 확인하고 정보를 교환하는 데 도움을 줍니다.	การดม​ก้น​กัน​ช่วย​ให้​แมว​ระบุ​ตัวตน​และ​แลกเปลี่ยน​ข้อมูล​ได้​
400059		4		100	1	小猫咪课堂开课啦！	小貓咪課堂開課啦！	The Kitten Class Is Starting!	ニャンニャン教室が始まります！	고양이 교실	เปิด​คลาส​เรียน​ของ​เจ้า​เหมียว​!​	当猫用头蹭你时，可能是在留下自己的信息素，将你「标记」为它的人。	當貓用頭蹭你時，可能是在留下自己的資訊素，將你「標記」為它的人。	When a cat rubs its head against you, it might be leaving behind its pheromones and marking you as its human.	猫があなたに頭をこすりつける時、それは自分のフェロモンを残し、あなたを「自分のもの」とマークしています。	고양이가 당신에게 머리를 비비면, 자신의 페로몬을 남겨 당신을 '자기 것'으로 표시하는 행위일 수 있습니다.	เมื่อ​แมว​ใช้หัว​ถู​คุณ​ อาจ​เป็นการ​ทิ้ง​ฟีโรโมน​ของ​มัน​ไว้​ เพื่อ​ "​ทำเครื่องหมาย​"​ ว่า​คุณ​เป็น​คน​ของ​มัน​
400060		4		100	1	小猫咪课堂开课啦！	小貓咪課堂開課啦！	The Kitten Class Is Starting!	ニャンニャン教室が始まります！	고양이 교실	เปิด​คลาส​เรียน​ของ​เจ้า​เหมียว​!​	平均每只猫一天大概会尿尿1-3次。	平均每只貓一天大概會尿尿1-3次。	Cats urinate 1-3 times a day on average.	平均して、猫は一日に1回から3回尿をします。	고양이는 하루에 평균 1~3번 소변을 봅니다.	โดยเฉลี่ย​แล้ว​แมว​จะ​ปัสสาวะ​วัน​ละ​ 1-3​ ครั้ง​
400061		4		100	1	小猫咪课堂开课啦！	小貓咪課堂開課啦！	The Kitten Class Is Starting!	ニャンニャン教室が始まります！	고양이 교실	เปิด​คลาส​เรียน​ของ​เจ้า​เหมียว​!​	猫咪和人一样会做梦。	貓咪和人一樣會做夢。	Cats dream just like humans do.	猫も人間と同じように夢を見ます。	고양이도 꿈을 꿉니다.	แมวฝันได้เหมือนคน
400062		4		100	1	小猫咪课堂开课啦！	小貓咪課堂開課啦！	The Kitten Class Is Starting!	ニャンニャン教室が始まります！	고양이 교실	เปิด​คลาส​เรียน​ของ​เจ้า​เหมียว​!​	【猫砂盆秘籍】最佳位置：安静、干燥的地方；最佳容量：长于猫体长的1.5倍，高于猫坐下的高度。	【貓砂盆秘笈】最佳位置：安靜、乾燥的地方；最佳容量：長於貓體長的1.5倍，高於貓坐下的高度。	Secrets of a litter box: The best location for a litter box is somewhere quiet and dry. The optimal length is 1.5 times the length of the cat, and it should be taller than the sitting height of the cat.	【猫トイレの秘訣】最適な場所：静かで乾燥した場所；最適な容量：猫の体長の1.5倍以上、猫が座る高さ以上。	[캣모래 팁] 최적의 위치는 조용하고 건조한 곳입니다; 최적의 크기는 고양이 몸길이의 1.5배 길이, 고양이가 앉았을 때의 높이보다 높아야 합니다.	[​เคล็ดลับ​กระบะ​ทราย​]​ ตำแหน่ง​ที่​ดี​ที่สุด​:​ ที่​เงียบสงบ​และ​แห้ง​ ความจุ​ที่​ดี​ที่สุด​:​ ยา​วก​ว่าความ​ยาว​ตัว​แมว​ 1.5​ เท่า​ สูง​กว่า​ความสูง​ของ​แมว​เมื่อ​นั่ง​
400063		4		100	1	小猫咪课堂开课啦！	小貓咪課堂開課啦！	The Kitten Class Is Starting!	ニャンニャン教室が始まります！	고양이 교실	เปิด​คลาส​เรียน​ของ​เจ้า​เหมียว​!​	缅因猫全称缅因库恩猫，是世界上体型最大的猫品种之一，成年缅因的平均体长甚至超过了1米。	緬因貓全稱緬因庫恩貓，是世界上體型最大的貓品種之一，成年緬因的平均體長甚至超過了1米。	Maine Coons are one of the biggest cat breeds in the world. Mature Main Coon cats can grow longer than 1 meter.	メインクーンは世界で最も大きな猫種の一つで、成猫の平均体長は1メートルを超えることもあります。	메인쿤은 세계에서 가장 큰 고양이 품종 중 하나로, 성체 메인쿤의 평균 몸길이는 1미터를 넘을 수 있습니다.	แมว​เมน​คูน​ เป็นหนึ่ง​ใน​สายพันธุ์​แมว​ที่​มี​ขนาดใหญ่​ที่สุด​ใน​โลก​ โดย​แมว​เมน​คูน​ที่​โต​เต็ม​วัย​มี​ความ​ยาว​เฉลี่ย​มากกว่า​ 1​ เมตร​เลย​ทีเดียว​
400064		4		100	1	小猫咪课堂开课啦！	小貓咪課堂開課啦！	The Kitten Class Is Starting!	ニャンニャン教室が始まります！	고양이 교실	เปิด​คลาส​เรียน​ของ​เจ้า​เหมียว​!​	猫没有锁骨，所以头能通过的地方，身子就能通过。	貓沒有鎖骨，所以頭能通過的地方，身子就能通過。	Cats have no collarbone. Therefore, they can pass through any gap their heads fit through.	猫には鎖骨がないため、頭が通る場所なら体も通ることができます。	고양이는 쇄골이 없어서, 머리가 들어갈 수 있는 곳이면 몸도 들어갈 수 있습니다.	แมว​ไม่​มี​กระดูก​ไหปลาร้า​ ดังนั้น​หาก​หัว​ลอดผ่าน​ได้​ ลำตัว​ก็​ลอดผ่าน​ได้​เช่นกัน​
400065		4		100	1	小猫咪课堂开课啦！	小貓咪課堂開課啦！	The Kitten Class Is Starting!	ニャンニャン教室が始まります！	고양이 교실	เปิด​คลาส​เรียน​ของ​เจ้า​เหมียว​!​	猫砂的厚度需要至少大于5厘米，才能达到猫咪喜欢的「脚感」，以及满足猫咪掩埋气味逃避天敌追踪的需求。	貓砂的厚度需要至少大於5釐米，才能達到貓咪喜歡的「腳感」，以及滿足貓咪掩埋氣味逃避天敵追蹤的需求。	Cat litter should be at least 5 centimeters thick to provide the sensation preferred by cats and to cover the cat's scent enough to evade enemies tracking them.	猫砂の厚みは少なくとも5センチメートル以上が好まれ、それによって猫が好む「足触り」と天敵から匂いを隠すための砂を掩埋するニーズを満たします。	고양이 모래의 두께는 최소 5cm 이상이어야 하며, 이는 고양이가 선호하는 「발의 촉감」을 제공하고, 냄새를 덮어 천적으로부터 자신을 보호할 수 있습니다.	ความ​หนา​ของ​ทราย​แมว​ควร​มากกว่า​ 5​ เซนติเมตร​ เพื่อ​ให้ได้​ "​ความรู้สึก​ที่​เท้า​"​ ที่​แมว​ชอบ​ และ​ตอบ​สนองความต้องการ​ใน​การ​ฝัง​กลิ่น​เพื่อ​หลีกเลี่ยง​การ​ติดตาม​ของ​ศัตรู​
400066		4		100	1	小猫咪课堂开课啦！	小貓咪課堂開課啦！	The Kitten Class Is Starting!	ニャンニャン教室が始まります！	고양이 교실	เปิด​คลาส​เรียน​ของ​เจ้า​เหมียว​!​	猫咪发出的类似「拖拉机」的呼噜声，大多数时候是在表示：很舒服、很幸福。	貓咪發出的類似「拖拉機」的呼嚕聲，大多數時候是在表示：很舒服、很幸福。	When cats make a purring sound like a tractor, they are mostly expressing how happy or comfy they are.	猫が「トラクター」のようなゴロゴロという鳴き声を出すのは、大抵の場合、快適で幸せだと感じている時です。	고양이가「트랙터같이」 그르렁 소리를 낼 때, 대부분의 경우 매우 편안하고 행복하다는 표시입니다.	เสียงคราง​คล้าย​ "​รถแทรกเตอร์​"​ ที่​แมว​ส่ง​ออกมา​ ส่วนใหญ่​เป็นการ​แสดงว่า​:​ รู้สึก​สบาย​มาก​ มีความสุข​มาก​
400067		4		100	1	小猫咪课堂开课啦！	小貓咪課堂開課啦！	The Kitten Class Is Starting!	ニャンニャン教室が始まります！	고양이 교실	เปิด​คลาส​เรียน​ของ​เจ้า​เหมียว​!​	肚皮是猫咪最脆弱的部位之一，猫咪冲你露出肚皮往往是表示：我信任你/这个地方很安全；如果这时你伸手去摸它的肚皮，可能会因为辜负了它的信任而被咬一口。	肚皮是貓咪最脆弱的部位之一，貓咪沖你露出肚皮往往是表示：我信任你/這個地方很安全；如果這時你伸手去摸它的肚皮，可能會因為辜負了它的信任而被咬一口。	The belly is one of the weakest points on a cat's body. For a cat to show its belly to you means it trusts you, or that this place is perceived as very safe. If you try to rub its belly, you might get bitten for betraying that trust.	お腹は猫にとって最も脆弱な部分の一つで、猫がお腹を見せるのは「あなたを信じています/ここは安全です」というサインですが、この時にお腹を触ろうとすると、その信頼を裏切ったと感じて噛まれることがあります。	배는 고양이의 가장 취약한 부위 중 하나로, 고양이가 배를 보여줄 때는 '당신을 신뢰한다/이곳은 안전하다'는 뜻이지만, 이때 배를 만지면 고양이의 신뢰를 저버릴 수 있으므로 주의해야 합니다.	ท้อง​เป็น​จุด​อ่อนแอ​ที่สุด​จุด​หนึ่ง​ของ​แมว​ เมื่อ​แมว​นอน​หงายท้อง​ให้​คุณ​เห็น​มัก​หมายความว่า​:​ ฉัน​ไว้ใจ​คุณ​/​ที่นี่​ปลอดภัย​ หาก​คุณ​ยื่นมือ​ไป​ลูบ​ท้อง​มัน​ อาจ​ถูก​กัด​เพราะ​ทำให้​มัน​ผิดหวัง​ใน​ความไว้วางใจ​ได้​
400068		4		100	1	小猫咪课堂开课啦！	小貓咪課堂開課啦！	The Kitten Class Is Starting!	ニャンニャン教室が始まります！	고양이 교실	เปิด​คลาส​เรียน​ของ​เจ้า​เหมียว​!​	前爪反复揉捏的动作叫做「踩奶」，是幼猫增加母乳分泌的一种本能，这种习惯可能会保留至成年，用于表示：享受/满足。	前爪反復揉捏的動作叫做「踩奶」，是幼貓增加母乳分泌的一種本能，這種習慣可能會保留至成年，用於表示：享受/滿足。	A cat repeatedly using its front paws to knead a spot is an instinct kittens have to encourage their mother to give more milk. This habit might be kept into adulthood as a way to show enjoyment and satisfaction.	前足で繰り返し揉む動作は「ミルク踏み」と呼ばれ、子猫が母乳の分泌を促す本能的な行動です。この習慣は成猫になっても残り、「快楽/満足」を表すために行われることがあります。	고양이가 '꾹꾹 밟는' 듯한 앞발을 움직이는 꾹꾹이는 어린 고양이가 어미의 젖을 더 많이 나오게 하기 위한 본능적인 행동으로, 성묘에도 남아 '즐거움/만족감'을 표현할 수 있습니다.	การ​ใช้​อุ้งเท้า​ขยำ​ซ้ำๆ​ เรียก​ว่า​ "​การ​นวด​นม​"​ เป็น​สัญชาตญาณ​ของ​ลูก​แมว​ใน​การ​กระตุ้น​การ​หลั่ง​น้ำนม​ของ​แม่​ นิสัย​นี้​อาจ​คงอยู่​จน​โต​เป็นผู้ใหญ่​ ใช้​แสดง​ความรู้สึก​:​ เพลิดเพลิน​/​พึงพอใจ​
400069		4		100	1	小猫咪课堂开课啦！	小貓咪課堂開課啦！	The Kitten Class Is Starting!	ニャンニャン教室が始まります！	고양이 교실	เปิด​คลาส​เรียน​ของ​เจ้า​เหมียว​!​	如果你一觉醒来发现床前多了一只老鼠或蟑螂，而你的猫只是远远地看着。请不要惊慌，它可能是在和你分享捕猎成果，或在等你的夸奖。	如果你一覺醒來發現床前多了一隻老鼠或蟑螂，而你的貓只是遠遠地看著。請不要驚慌，它可能是在和你分享捕獵成果，或在等你的誇獎。	If you wake up to a mouse or cockroach by your bed, and your cat is watching from afar, don't panic. The cat might just be sharing the spoils of its hunt with you, or waiting for your praise.	もし目覚めた時にベッドの前に老鼠やゴキブリがいて、あなたの猫が遠くから見ているだけなら、驚かないでください。それは猫が狩りの成果を共有しているか、あなたの賞賛を待っているのかもしれません。	아침에 일어나서 침대 앞에 쥐나 바퀴벌레가 있다면 놀라지 마세요. 고양이가 당신에게 사냥 성과를 공유하려고 하거나 칭찬을 기다리고 있을 수 있습니다.	หาก​คุณ​ตื่นขึ้น​มา​พบ​หนู​หรือ​แมลงสาบ​หน้า​เตียง​ และ​แมว​ของ​คุณ​เพียงแค่​มอง​อยู่ห่างๆ​ อย่า​ตกใจ​ มัน​อาจ​กำลัง​แบ่งปัน​เหยื่อ​ หรือ​รอ​คำชม​จาก​คุณ​
400070		4		100	1	小猫咪课堂开课啦！	小貓咪課堂開課啦！	The Kitten Class Is Starting!	ニャンニャン教室が始まります！	고양이 교실	เปิด​คลาส​เรียน​ของ​เจ้า​เหมียว​!​	蒜、葱、洋葱中含有二硫化物，会破坏红细胞，从而导致猫咪贫血。	蒜、蔥、洋蔥中含有二硫化物，會破壞紅細胞，從而導致貓咪貧血。	Garlic, leek, and onions contain disulfides that can break down red blood cells, resulting in anemia in your cat.	ニンニク、タマネギ、ネギに含まれるジスルフィドは赤血球を破壊し、猫の貧血を引き起こします。	마늘, 파, 양파에는 이황화물이 함유되어 있어 고양이의 적혈구를 파괴하고, 이에 따라 빈혈을 유발할 수 있습니다.	กระเทียม​ หัวหอม​ และ​หอม​ใหญ่​มี​สาร​ได​ซัลไฟด์​ ซึ่ง​ทำลาย​เม็ดเลือดแดง​และ​ทำให้​แมว​เป็น​โรคโลหิตจาง​
400071		4		100	1	小猫咪课堂开课啦！	小貓咪課堂開課啦！	The Kitten Class Is Starting!	ニャンニャン教室が始まります！	고양이 교실	เปิด​คลาส​เรียน​ของ​เจ้า​เหมียว​!​	土豆、番茄、辣椒中含有龙葵素，会引发猫呕吐、便血、呼吸困难。	馬鈴薯、番茄、辣椒中含有龍葵素，會引發貓嘔吐、便血、呼吸困難。	Potatoes, tomatoes, and chilis contain solanine, which can make cats vomit, defecate blood, and have breathing problems.	ジャガイモ、トマト、唐辛子に含まれるソラニンは、猫に嘔吐、血便、呼吸困難を引き起こす可能性があります。	감자, 토마토, 고추는 솔라닌을 포함하고 있어 고양이에게 구토, 혈변, 호흡 곤란을 일으킬 수 있습니다.	มันฝรั่ง​ มะเขือเทศ​ และ​พริก​มี​โซลา​นิ​น​ ซึ่ง​ทำให้​แมว​อาเจียน​ ถ่าย​เป็น​เลือด​ และ​หายใจ​ลำบาก​
400072		4		100	1	小猫咪课堂开课啦！	小貓咪課堂開課啦！	The Kitten Class Is Starting!	ニャンニャン教室が始まります！	고양이 교실	เปิด​คลาส​เรียน​ของ​เจ้า​เหมียว​!​	耳温枪，一种相对温和、猫咪接受度相对更高的测量猫咪体温的工具。	耳溫槍，一種相對溫和、貓咪接受度相對更高的測量貓咪體溫的工具。	Ear thermometers are a more gentle tool for taking a cat's temperature that they tend to find more acceptable.	耳温計は、比較的穏やかで猫が受け入れやすい猫の体温測定ツールです。	귀 온도계: 고양이의 체온을 측정하기에 상대적으로 부드럽고 수용성이 높은 도구입니다.	เทอร์โมมิเตอร์​วัดอุณหภูมิ​ทาง​หู​ เป็น​เครื่องมือ​วัดอุณหภูมิ​แมว​ที่​ค่อนข้าง​อ่อนโยน​ และ​แมว​ส่วนใหญ่​ยอม​รับได้​ง่าย​กว่า​ใน​การ​วัดอุณหภูมิ​แบบ​อื่น​
400073		4		100	1	小猫咪课堂开课啦！	小貓咪課堂開課啦！	The Kitten Class Is Starting!	ニャンニャン教室が始まります！	고양이 교실	เปิด​คลาส​เรียน​ของ​เจ้า​เหมียว​!​	猫咪的正常体温高于人类，通常在 38至39.5 摄氏度之间。	貓咪的正常體溫高於人類，通常在 38至39.5 攝氏度之間。	A cat's body temperature is higher than that of humans. It is usually between 38 and 39.5 degrees Celsius.	猫の正常体温は人間より高く、通常は38度から39.5度の間です。	정상 체온 범위: 고양이의 정상 체온은 보통 38도에서 39.5도 사이입니다.	อุณหภูมิ​ปกติ​ของ​แมว​สูง​กว่า​มนุษย์​ โดยทั่วไป​อยู่​ระหว่าง​ 38​ ถึง​ 39.5​ องศาเซลเซียส​
400074		4		100	1	小猫咪课堂开课啦！	小貓咪課堂開課啦！	The Kitten Class Is Starting!	ニャンニャン教室が始まります！	고양이 교실	เปิด​คลาส​เรียน​ของ​เจ้า​เหมียว​!​	猫胡须的作用：感知温度、感知空气流动、测量距离。	貓鬍鬚的作用：感知溫度、感知空氣流動、測量距離。	A cat's whiskers can sense temperature and airflow. They can also measure distance.	猫のヒゲの役割は、温度感知、空気の流れの検出、距離の測定です。	고양이 수염의 기능: 고양이 수염은 온도 감지, 공기 흐름 감지 및 거리 측정에 도움을 줍니다.	หน้าที่​ของ​หนวดแมว​:​ รับรู้​อุณหภูมิ​ รับรู้​การ​ไหล​ของ​อากาศ​ วัด​ระยะทาง​
400075		4		100	1	小猫咪课堂开课啦！	小貓咪課堂開課啦！	The Kitten Class Is Starting!	ニャンニャン教室が始まります！	고양이 교실	เปิด​คลาส​เรียน​ของ​เจ้า​เหมียว​!​	荒漠猫是我国唯一的特有猫科动物。	荒漠貓是中國唯一的特有貓科動物。	The Chinese Mountain Cat is the only endemic cat species in China.	砂漠猫は我が国で唯一の固有のネコ科動物です。	사막 고양이는 특정 지역에만 서식하는 고유종으로, 유일한 특수 고양이 종입니다.	แมว​ทะเลทราย​เป็น​สัตว์​ตระกูล​แมว​ชนิด​เดียว​ที่​มี​ถิ่นกำเนิด​ในประเทศ​จีน​
400076		4		100	1	小猫咪课堂开课啦！	小貓咪課堂開課啦！	The Kitten Class Is Starting!	ニャンニャン教室が始まります！	고양이 교실	เปิด​คลาส​เรียน​ของ​เจ้า​เหมียว​!​	幼猫通常在2-3周时睁眼，这时候的它们眼睛都是蓝色的，还无法自主调节体温，需要注意保暖噢。	幼貓通常在2-3週時睜眼，這時候的它們眼睛都是藍色的，還無法自主調節體溫，需要注意保暖唷。	Kittens usually open their eyes 2-3 weeks into life. Their eyes are all blue at that stage, and they are unable to regulate their own temperature. You need to keep them warm!	子猫は通常2〜3週間で目を開きますが、この時期の目は青く、まだ体温を自ら調節できないため、暖かく保つことが重要です。	새끼 고양이의 눈 일반적으로 태어난 후 2~3주 사이에 눈을 뜨며, 이때 눈동자는 파란색입니다. 이 시기에는 자체 체온 조절이 어렵기 때문에 따뜻하게 해 주어야 합니다.	ลูก​แมว​มัก​ลืมตา​เมื่อ​อายุ​ 2-3​ สัปดาห์​ ใน​ช่วงนี้​ตา​ของ​พวก​มัน​จะ​เป็น​สี​ฟ้า​ทั้งหมด​ และ​ยัง​ไม่​สามารถ​ควบคุม​อุณหภูมิ​ร่างกาย​ได้​เอง​ ต้อง​ระวัง​เรื่อง​การรักษา​ความอบอุ่น​ด้วย​นะ​
400077		4		100	1	小猫咪课堂开课啦！	小貓咪課堂開課啦！	The Kitten Class Is Starting!	ニャンニャン教室が始まります！	고양이 교실	เปิด​คลาส​เรียน​ของ​เจ้า​เหมียว​!​	在2-3个月时，幼猫眼睛上的蓝膜会逐渐褪去，显现出猫咪眼睛本来的颜色。	在2-3個月時，幼貓眼睛上的藍膜會逐漸褪去，顯現出貓咪眼睛本來的顏色。	The blue film over the eyes of young cats gradually shrinks away over 2-3 months, revealing the original color of the cat's irises.	2〜3ヶ月で、子猫の目の青い膜が徐々に消え、猫の目の本来の色が現れます。	2~3개월 사이에 새끼 고양이의 눈 위 파란 막이 점차 사라지면서 본래의 눈 색깔이 드러납니다.	เมื่อ​อายุ​ 2-3​ เดือน​ เยื่อ​สี​ฟ้า​ใน​ดวงตา​ของ​ลูก​แมว​จะ​ค่อยๆ​ จางหาย​ไป​ เผย​ให้​เห็น​สี​ตา​ที่​แท้จริง​ของ​แมว​
400078		4		100	1	小猫咪课堂开课啦！	小貓咪課堂開課啦！	The Kitten Class Is Starting!	ニャンニャン教室が始まります！	고양이 교실	เปิด​คลาส​เรียน​ของ​เจ้า​เหมียว​!​	三针疫苗接种完毕后，进行「抗体检查」可以帮助确认猫咪是否成功建立完整的免疫。	三針疫苗接種完畢後，進行「抗體檢查」可以幫助確認貓咪是否成功建立完整的免疫。	After receiving the 3 vaccines, you can test for antibodies to assess whether your cat has successfully mounted a full immune response.	三回のワクチン接種後、抗体検査を行うことで、猫が完全な免疫を確立したかどうかを確認することができます。	새끼 고양이는 첫 예방 접종을 태어난 후 2개월에 받는 것이 좋으며, 총 3차례 접종 후에는 항체 검사를 통해 면역 여부를 확인합니다.	หลังจาก​ฉีดวัคซีน​สาม​เข็ม​ครบ​แล้ว​ การ​ทำ​ "​การ​ตรวจสอบ​แอนติบอดี​"​ จะ​ช่วย​ยืนยัน​ว่า​แมว​สร้าง​ภูมิคุ้มกัน​สมบูรณ์​หรือไม่​
400079		4		100	1	小猫咪课堂开课啦！	小貓咪課堂開課啦！	The Kitten Class Is Starting!	ニャンニャン教室が始まります！	고양이 교실	เปิด​คลาส​เรียน​ของ​เจ้า​เหมียว​!​	猫妈妈提供的母体免疫，在给幼猫提供保护的同时，会干扰疫苗效力。因此，第一针疫苗最好在猫咪出生2个月后再接种噢。	貓媽媽提供的母體免疫，在給幼貓提供保護的同時，會干擾疫苗效力。因此，第一針疫苗最好在貓咪出生2個月後再接種唷。	The passive immunity provided by your cat's mother will interfere with vaccine efficiency while protecting the baby cat. Therefore, it is best to wait until the kitten is two month's old for the first vaccine dose.	母猫が提供する母体免疫は、子猫を守る一方で、ワクチンの効力を妨げる可能性があります。そのため、最初のワクチンは猫が生後2ヶ月になってから接種することが最適です。	새끼 고양이에게는 초기에 어미 고양이로부터 면역을 받지만, 이는 접종의 효과를 감소시킬 수 있습니다.	ภูมิคุ้มกัน​จาก​แม่​แมว​ที่​ให้​กับ​ลูก​แมว​ นอกจาก​จะ​ช่วย​ปกป้อง​ลูก​แมว​แล้ว​ ยัง​รบกวน​ประสิทธิภาพ​ของ​วัคซีน​ด้วย​ ดังนั้น​วัคซีน​เข็ม​แรก​ควร​ฉีด​หลังจาก​ลูก​แมว​อายุ​ 2​ เดือน​นะ​
400080		4		100	1	小猫咪课堂开课啦！	小貓咪課堂開課啦！	The Kitten Class Is Starting!	ニャンニャン教室が始まります！	고양이 교실	เปิด​คลาส​เรียน​ของ​เจ้า​เหมียว​!​	比起大声呵斥和用手拉架，用一张纸板或者一本书隔开两只猫的视线，是更加安全有效的劝架方式。	比起大聲呵斥和用手拉架，用一張紙板或者一本書隔開兩隻貓的視線，是更加安全有效的勸架方式。	It's safer and more effective to use cardboard or a book to separate two fighting cats, compared to yelling or pulling the combatants apart with your hands .	大声で叱ったり手で引き離したりするよりも、紙板や本を使って二匹の猫の視線を遮ることは、より安全かつ効果的な喧嘩の止め方です。	큰 소리를 내어 꾸짖거나, 손으로 떼어 놓는 것보다, 종이나 책으로 두 고양이의 시선을 분리하는 것이 조금 더 효과적으로 싸움을 말리는 방식입니다.	แทนที่จะ​ตะโกน​ดัง​ๆ​ หรือ​ใช้​มือ​แยก​แมว​ที่​กำลัง​ทะเลาะ​กัน​ การ​ใช้​แผ่น​กระดาษแข็ง​หรือ​หนังสือ​กั้น​สายตา​ระหว่าง​แมว​สอง​ตัว​จะ​เป็น​วิธี​ที่​ปลอดภัย​และ​มีประสิทธิภาพ​มากกว่า​
400081		4		100	1	小猫咪课堂开课啦！	小貓咪課堂開課啦！	The Kitten Class Is Starting!	ニャンニャン教室が始まります！	고양이 교실	เปิด​คลาส​เรียน​ของ​เจ้า​เหมียว​!​	新猫到家后，需要在7天内保持它原有的饮食，7天后再逐渐替换旧的食物，否则可能导致猫咪肠胃不适。	新貓到家後，需要在7天內保持它原有的飲食，7天后再逐漸替換舊的食物，否則可能導致貓咪腸胃不適。	A new cat arriving at your house needs to maintain its original diet for seven days before you can begin to slowly replace their food. Otherwise, the cat may develop digestive problems.	新しい猫を迎えた後は、最初の7日間は元の食事を維持し、その後徐々に新しい食事に切り替えることが推奨されます。それ以外の場合は猫の消化器系に不快感を引き起こす可能性があります。	새로운 고양이를 데려왔을 때, 7일간은 원래의 식생활을 유지하고, 7일 후부터 천천히 새로운 식생활에 적응하게 하는 것이 좋습니다. 그렇지 않으면 고양이의 소화기관에 문제가 생길 수 있습니다.	หลังจาก​รับ​แมว​ใหม่​มา​บ้าน​ ควร​ให้อาหาร​เดิม​ของ​มัน​เป็นเวลา​ 7​ วัน​ หลังจากนั้น​ค่อยๆ​ เปลี่ยนเป็น​อาหาร​ใหม่​ มิฉะนั้น​อาจ​ทำให้​แมว​ท้อง​เสียได้​
400082		4		100	1	小猫咪课堂开课啦！	小貓咪課堂開課啦！	The Kitten Class Is Starting!	ニャンニャン教室が始まります！	고양이 교실	เปิด​คลาส​เรียน​ของ​เจ้า​เหมียว​!​	如果猫咪因为害怕而躲在缝隙中，只要这不会让它陷入危险，就不用理睬，因为人类剧烈的反应可能会让猫咪更加害怕。	如果貓咪因為害怕而躲在縫隙中，只要這不會讓它陷入危險，就不用理睬，因為人類劇烈的反應可能會讓貓咪更加害怕。	If a cat is hiding in a gap or cave out of fear, you can ignore it as long as that won't put it in danger. Intense human reactions can scare a cat even more.	もし猫が怖がって隙間に隠れている場合は、それが危険をもたらさない限り、放っておくことが一番です。人間の激しい反応は猫をさらに怖がらせることがあります。	고양이가 무서워서 자꾸 숨으려고 한다면, 위험에 빠지지 않게 하기 위해서 신경을 쓰지 않는 편이 좋습니다. 사람이 보이는 강한 반응은 고양이를 더 무서워하게 할 수 있습니다.	หาก​แมว​ซ่อนตัว​ใน​ซอก​เล็ก​ๆ​ เพราะ​กลัว​ ตราบใดที่​ไม่​เป็นอันตราย​ ก็​ไม่ต้อง​สนใจ​ เพราะ​การ​ตอบสนอง​ที่​รุนแรง​ของ​มนุษย์​อาจ​ทำให้​มัน​ยิ่ง​หวาดกลัว​ขึ้น​
